Japan, Death Rates (period 1x1)     Last modified:2026-02-20, ver.005_002 JMD(IPSS)

   Year      Age       Female       Male         Total
   1967       94   0.359487     0.401966     0.369841
   1967       95   0.402158     0.412188     0.404607
   1967       96   0.423470     0.385722     0.414346
   1967       97   0.491802     0.367907     0.461960
   1967       98   0.474919     0.496568     0.479676
   1967       99   0.596547     0.299931     0.537904
   1967      100   0.600021     0.380207     0.553562
   1967      101   0.534677     0.219473     0.467529
   1967      102   0.724307     0.249939     0.621700
   1967      103   0.139636     0.374798     0.176564
   1967      104   0.961960     0.856624     0.938870
   1967      105   0.749868     3.000000     1.499838
   1967      106   6.000000            .     6.000000
   1967      107   0.000000            .     0.000000
   1967      108   0.000000            .     0.000000
   1967      109   0.000000            .     0.000000
   1967      110+  0.000000     0.000000     0.000000
   1968        0   0.013319     0.017633     0.015536
   1968        1   0.001672     0.001990     0.001835
   1968        2   0.001016     0.001217     0.001119
   1968        3   0.000675     0.001049     0.000866
   1968        4   0.000610     0.000835     0.000725
   1968        5   0.000516     0.000774     0.000648
   1968        6   0.000441     0.000699     0.000573
   1968        7   0.000401     0.000577     0.000491
   1968        8   0.000351     0.000533     0.000444
   1968        9   0.000277     0.000437     0.000359
   1968       10   0.000252     0.000410     0.000332
   1968       11   0.000260     0.000352     0.000307
   1968       12   0.000277     0.000358     0.000318
   1968       13   0.000301     0.000417     0.000360
   1968       14   0.000297     0.000470     0.000385
   1968       15   0.000279     0.000554     0.000418
   1968       16   0.000445     0.000750     0.000599
   1968       17   0.000397     0.001026     0.000714
   1968       18   0.000455     0.001105     0.000782
   1968       19   0.000563     0.001164     0.000863
   1968       20   0.000613     0.001195     0.000904
   1968       21   0.000600     0.001272     0.000937
   1968       22   0.000718     0.001354     0.001036
   1968       23   0.000762     0.001500     0.001128
   1968       24   0.000788     0.001450     0.001116
   1968       25   0.000886     0.001482     0.001181
   1968       26   0.000902     0.001467     0.001183
   1968       27   0.000876     0.001469     0.001171
   1968       28   0.000910     0.001494     0.001200
   1968       29   0.000940     0.001599     0.001268
   1968       30   0.001019     0.001548     0.001282
   1968       31   0.001039     0.001591     0.001314
   1968       32   0.001023     0.001715     0.001370
   1968       33   0.001153     0.001842     0.001498
   1968       34   0.001264     0.001993     0.001629
   1968       35   0.001302     0.002103     0.001705
   1968       36   0.001409     0.002374     0.001895
   1968       37   0.001486     0.002521     0.002008
   1968       38   0.001570     0.002587     0.002081
   1968       39   0.001643     0.002917     0.002281
   1968       40   0.001898     0.003062     0.002480
   1968       41   0.001919     0.003296     0.002605
   1968       42   0.002158     0.003456     0.002795
   1968       43   0.002293     0.003575     0.002909
   1968       44   0.002663     0.004066     0.003315
   1968       45   0.002676     0.004318     0.003406
   1968       46   0.003051     0.004872     0.003844
   1968       47   0.003301     0.005169     0.004112
   1968       48   0.003358     0.005601     0.004350
   1968       49   0.003777     0.006159     0.004848
   1968       50   0.004181     0.006732     0.005333
   1968       51   0.004656     0.007410     0.005906
   1968       52   0.005140     0.008152     0.006519
   1968       53   0.005437     0.008969     0.007069
   1968       54   0.005991     0.009612     0.007673
   1968       55   0.006263     0.010527     0.008237
   1968       56   0.006843     0.012259     0.009350
   1968       57   0.007812     0.013682     0.010557
   1968       58   0.008977     0.016519     0.012523
   1968       59   0.009394     0.016374     0.012697
   1968       60   0.010144     0.018442     0.014088
   1968       61   0.011381     0.020383     0.015734
   1968       62   0.012668     0.022395     0.017383
   1968       63   0.014079     0.025384     0.019464
   1968       64   0.015814     0.027441     0.021397
   1968       65   0.017249     0.030464     0.023551
   1968       66   0.018946     0.033637     0.025937
   1968       67   0.021122     0.036970     0.028587
   1968       68   0.023497     0.039587     0.031039
   1968       69   0.026644     0.044714     0.035117
   1968       70   0.030494     0.050906     0.039928
   1968       71   0.033090     0.054973     0.043083
   1968       72   0.039492     0.062851     0.050054
   1968       73   0.042981     0.068163     0.054231
   1968       74   0.048147     0.076155     0.060485
   1968       75   0.055366     0.083456     0.067496
   1968       76   0.062569     0.091664     0.074921
   1968       77   0.068866     0.101850     0.082573
   1968       78   0.078459     0.111328     0.091682
   1968       79   0.088749     0.122583     0.102237
   1968       80   0.098024     0.135400     0.112467
   1968       81   0.112844     0.152224     0.127477
   1968       82   0.117769     0.160633     0.133158
   1968       83   0.137591     0.180948     0.152630
   1968       84   0.154110     0.197080     0.168450
   1968       85   0.166472     0.211879     0.181105
   1968       86   0.183408     0.234053     0.199148
   1968       87   0.207613     0.260916     0.223541
   1968       88   0.222709     0.264608     0.234832
   1968       89   0.240453     0.303856     0.258185
   1968       90   0.266728     0.326948     0.282832
   1968       91   0.284001     0.345014     0.299748
   1968       92   0.318766     0.363788     0.330271
   1968       93   0.346187     0.383249     0.355589
   1968       94   0.347575     0.407697     0.361946
   1968       95   0.366929     0.437795     0.383502
   1968       96   0.435269     0.533381     0.458238
   1968       97   0.425608     0.457693     0.433376
   1968       98   0.482033     0.371462     0.454551
   1968       99   0.522587     0.609455     0.541903
   1968      100   0.472871     0.586719     0.496988
   1968      101   0.540374     0.387425     0.504173
   1968      102   0.436683     0.387412     0.423223
   1968      103   0.773086     0.214475     0.651781
   1968      104   0.546650     0.000000     0.429283
   1968      105   0.803256     0.000000     0.573044
   1968      106          .            .            .
   1968      107          .            .            .
   1968      108   0.000000            .     0.000000
   1968      109   0.000000            .     0.000000
   1968      110+  0.000000     0.000000     0.000000
   1969        0   0.012496     0.016122     0.014365
   1969        1   0.001532     0.001863     0.001701
   1969        2   0.000937     0.001156     0.001049
   1969        3   0.000683     0.000986     0.000838
   1969        4   0.000580     0.000853     0.000719
   1969        5   0.000474     0.000808     0.000645
   1969        6   0.000436     0.000721     0.000582
   1969        7   0.000373     0.000609     0.000493
   1969        8   0.000290     0.000524     0.000409
   1969        9   0.000259     0.000459     0.000361
   1969       10   0.000240     0.000407     0.000325
   1969       11   0.000213     0.000366     0.000291
   1969       12   0.000257     0.000409     0.000334
   1969       13   0.000318     0.000418     0.000369
   1969       14   0.000295     0.000456     0.000377
   1969       15   0.000314     0.000547     0.000432
   1969       16   0.000365     0.000947     0.000659
   1969       17   0.000417     0.001164     0.000793
   1969       18   0.000451     0.001165     0.000810
   1969       19   0.000565     0.001251     0.000908
   1969       20   0.000618     0.001264     0.000940
   1969       21   0.000619     0.001355     0.000987
   1969       22   0.000720     0.001324     0.001022
   1969       23   0.000775     0.001436     0.001105
   1969       24   0.000810     0.001504     0.001155
   1969       25   0.000785     0.001443     0.001111
   1969       26   0.000859     0.001510     0.001182
   1969       27   0.000840     0.001429     0.001133
   1969       28   0.000932     0.001460     0.001195
   1969       29   0.000871     0.001511     0.001189
   1969       30   0.001038     0.001570     0.001303
   1969       31   0.000985     0.001664     0.001324
   1969       32   0.001121     0.001749     0.001434
   1969       33   0.001135     0.001893     0.001515
   1969       34   0.001221     0.001949     0.001586
   1969       35   0.001265     0.002169     0.001718
   1969       36   0.001349     0.002378     0.001867
   1969       37   0.001481     0.002546     0.002017
   1969       38   0.001631     0.002732     0.002186
   1969       39   0.001681     0.003064     0.002376
   1969       40   0.001775     0.003089     0.002433
   1969       41   0.001843     0.003385     0.002614
   1969       42   0.002073     0.003460     0.002763
   1969       43   0.002335     0.003780     0.003044
   1969       44   0.002420     0.004116     0.003235
   1969       45   0.002786     0.004422     0.003545
   1969       46   0.002780     0.004700     0.003633
   1969       47   0.003272     0.004957     0.004006
   1969       48   0.003511     0.005569     0.004403
   1969       49   0.003795     0.006067     0.004798
   1969       50   0.004191     0.006543     0.005247
   1969       51   0.004659     0.007153     0.005783
   1969       52   0.004826     0.007962     0.006247
   1969       53   0.005227     0.008823     0.006871
   1969       54   0.005830     0.009510     0.007529
   1969       55   0.006293     0.010699     0.008335
   1969       56   0.006787     0.012183     0.009279
   1969       57   0.007368     0.013002     0.009968
   1969       58   0.008681     0.014938     0.011596
   1969       59   0.008900     0.016573     0.012495
   1969       60   0.009983     0.017869     0.013699
   1969       61   0.011142     0.020117     0.015384
   1969       62   0.011922     0.022233     0.016880
   1969       63   0.013817     0.024798     0.019109
   1969       64   0.015140     0.027630     0.021050
   1969       65   0.016347     0.029988     0.022855
   1969       66   0.019058     0.034134     0.026197
   1969       67   0.021154     0.037551     0.028890
   1969       68   0.023139     0.040743     0.031354
   1969       69   0.025619     0.044181     0.034233
   1969       70   0.029211     0.049282     0.038514
   1969       71   0.034288     0.056331     0.044349
   1969       72   0.036499     0.060826     0.047476
   1969       73   0.043543     0.069228     0.055014
   1969       74   0.047420     0.074629     0.059410
   1969       75   0.054162     0.085237     0.067626
   1969       76   0.060538     0.090731     0.073353
   1969       77   0.068062     0.102496     0.082423
   1969       78   0.074828     0.107662     0.088232
   1969       79   0.082700     0.122005     0.098201
   1969       80   0.094948     0.134155     0.110222
   1969       81   0.105439     0.147665     0.121356
   1969       82   0.121474     0.163459     0.136668
   1969       83   0.124285     0.166396     0.138970
   1969       84   0.148608     0.191760     0.163158
   1969       85   0.163019     0.204813     0.176574
   1969       86   0.176801     0.227252     0.192550
   1969       87   0.197307     0.243267     0.211099
   1969       88   0.222405     0.269035     0.235901
   1969       89   0.235607     0.279626     0.247916
   1969       90   0.260540     0.308242     0.273358
   1969       91   0.282347     0.334725     0.295800
   1969       92   0.295098     0.355916     0.310159
   1969       93   0.325717     0.369835     0.336604
   1969       94   0.350744     0.381945     0.358464
   1969       95   0.374290     0.389941     0.377924
   1969       96   0.401148     0.443669     0.410806
   1969       97   0.408667     0.552775     0.440360
   1969       98   0.384429     0.415668     0.391994
   1969       99   0.467285     0.295444     0.424677
   1969      100   0.458516     0.437145     0.453586
   1969      101   0.519471     0.496015     0.514492
   1969      102   0.885425     0.476700     0.767813
   1969      103   0.395978     0.924108     0.554460
   1969      104   0.577880     3.006316     0.969601
   1969      105   0.000000     0.000000     0.000000
   1969      106   0.000000     0.000000     0.000000
   1969      107          .            .            .
   1969      108          .            .            .
   1969      109   0.000000            .     0.000000
   1969      110+  1.090901     3.000000     1.384746
   1970        0   0.011781     0.015381     0.013633
   1970        1   0.001501     0.001849     0.001680
   1970        2   0.000895     0.001169     0.001035
   1970        3   0.000696     0.000922     0.000812
   1970        4   0.000555     0.000896     0.000730
   1970        5   0.000493     0.000729     0.000613
   1970        6   0.000404     0.000712     0.000562
   1970        7   0.000352     0.000545     0.000451
   1970        8   0.000285     0.000482     0.000386
   1970        9   0.000262     0.000414     0.000340
   1970       10   0.000263     0.000347     0.000306
   1970       11   0.000234     0.000382     0.000309
   1970       12   0.000242     0.000458     0.000352
   1970       13   0.000257     0.000441     0.000350
   1970       14   0.000273     0.000447     0.000362
   1970       15   0.000307     0.000577     0.000444
   1970       16   0.000374     0.000989     0.000685
   1970       17   0.000440     0.001265     0.000856
   1970       18   0.000490     0.001219     0.000856
   1970       19   0.000533     0.001286     0.000910
   1970       20   0.000651     0.001292     0.000971
   1970       21   0.000653     0.001334     0.000992
   1970       22   0.000657     0.001360     0.001008
   1970       23   0.000730     0.001240     0.000984
   1970       24   0.000729     0.001274     0.001000
   1970       25   0.000830     0.001431     0.001129
   1970       26   0.000790     0.001355     0.001070
   1970       27   0.000840     0.001507     0.001171
   1970       28   0.000872     0.001439     0.001154
   1970       29   0.000906     0.001493     0.001199
   1970       30   0.000904     0.001647     0.001274
   1970       31   0.000922     0.001527     0.001224
   1970       32   0.001047     0.001670     0.001358
   1970       33   0.001154     0.001797     0.001475
   1970       34   0.001123     0.001983     0.001554
   1970       35   0.001236     0.002182     0.001710
   1970       36   0.001366     0.002297     0.001833
   1970       37   0.001427     0.002554     0.001994
   1970       38   0.001481     0.002657     0.002073
   1970       39   0.001619     0.002971     0.002300
   1970       40   0.001756     0.003084     0.002423
   1970       41   0.001992     0.003367     0.002680
   1970       42   0.001999     0.003499     0.002750
   1970       43   0.002260     0.003744     0.002999
   1970       44   0.002476     0.004101     0.003273
   1970       45   0.002613     0.004375     0.003459
   1970       46   0.002707     0.004777     0.003666
   1970       47   0.003115     0.004921     0.003917
   1970       48   0.003452     0.005583     0.004378
   1970       49   0.003807     0.006007     0.004759
   1970       50   0.004179     0.006664     0.005275
   1970       51   0.004357     0.007427     0.005733
   1970       52   0.004783     0.007857     0.006167
   1970       53   0.005170     0.008651     0.006745
   1970       54   0.005733     0.009528     0.007464
   1970       55   0.006380     0.010559     0.008305
   1970       56   0.006833     0.011734     0.009100
   1970       57   0.007368     0.013264     0.010083
   1970       58   0.008275     0.014388     0.011086
   1970       59   0.008703     0.016083     0.012127
   1970       60   0.009740     0.017499     0.013360
   1970       61   0.011568     0.019879     0.015466
   1970       62   0.012482     0.022090     0.016998
   1970       63   0.013422     0.024269     0.018605
   1970       64   0.015052     0.027207     0.020871
   1970       65   0.016749     0.030488     0.023202
   1970       66   0.018426     0.034104     0.025850
   1970       67   0.020702     0.036924     0.028317
   1970       68   0.023980     0.041602     0.032216
   1970       69   0.025631     0.045724     0.034909
   1970       70   0.028760     0.049921     0.038470
   1970       71   0.033447     0.054854     0.043243
   1970       72   0.038715     0.062364     0.049363
   1970       73   0.042284     0.067558     0.053537
   1970       74   0.049850     0.077332     0.061959
   1970       75   0.054470     0.085077     0.067737
   1970       76   0.061586     0.091072     0.074137
   1970       77   0.068165     0.102773     0.082570
   1970       78   0.078850     0.111338     0.092139
   1970       79   0.086111     0.119665     0.099539
   1970       80   0.096415     0.131452     0.110127
   1970       81   0.106684     0.145971     0.121628
   1970       82   0.121260     0.158920     0.135111
   1970       83   0.135911     0.175996     0.150039
   1970       84   0.141647     0.178705     0.154215
   1970       85   0.167315     0.209206     0.181060
   1970       86   0.187308     0.233342     0.201795
   1970       87   0.201570     0.241528     0.213653
   1970       88   0.213328     0.267277     0.229022
   1970       89   0.241343     0.295020     0.256284
   1970       90   0.266887     0.308153     0.278022
   1970       91   0.290230     0.336338     0.302162
   1970       92   0.319321     0.332783     0.322671
   1970       93   0.349073     0.369747     0.354050
   1970       94   0.343183     0.438591     0.365990
   1970       95   0.391564     0.420330     0.398383
   1970       96   0.410066     0.432265     0.415177
   1970       97   0.420412     0.468129     0.430804
   1970       98   0.480539     0.479495     0.480316
   1970       99   0.463105     0.511734     0.474954
   1970      100   0.580409     0.457764     0.548775
   1970      101   0.618144     0.410354     0.570013
   1970      102   0.652647     0.448687     0.601949
   1970      103   0.742777     0.308251     0.610343
   1970      104   1.002070     0.376058     0.829393
   1970      105   0.729189     0.000000     0.668638
   1970      106   0.261858     1.200135     0.429999
   1970      107   0.000000     0.000000     0.000000
   1970      108          .            .            .
   1970      109          .            .            .
   1970      110+  3.000000            .     3.000000
   1971        0   0.011253     0.014443     0.012894
   1971        1   0.001549     0.001715     0.001635
   1971        2   0.000852     0.001087     0.000972
   1971        3   0.000614     0.000868     0.000744
   1971        4   0.000505     0.000754     0.000633
   1971        5   0.000464     0.000685     0.000577
   1971        6   0.000387     0.000639     0.000516
   1971        7   0.000337     0.000541     0.000442
   1971        8   0.000309     0.000444     0.000378
   1971        9   0.000241     0.000390     0.000317
   1971       10   0.000270     0.000348     0.000310
   1971       11   0.000188     0.000323     0.000257
   1971       12   0.000227     0.000356     0.000293
   1971       13   0.000245     0.000371     0.000309
   1971       14   0.000265     0.000420     0.000344
   1971       15   0.000305     0.000568     0.000439
   1971       16   0.000324     0.001152     0.000745
   1971       17   0.000410     0.001332     0.000876
   1971       18   0.000399     0.001278     0.000841
   1971       19   0.000528     0.001230     0.000880
   1971       20   0.000601     0.001225     0.000914
   1971       21   0.000604     0.001164     0.000884
   1971       22   0.000649     0.001275     0.000961
   1971       23   0.000690     0.001255     0.000972
   1971       24   0.000649     0.001289     0.000968
   1971       25   0.000767     0.001308     0.001037
   1971       26   0.000754     0.001353     0.001052
   1971       27   0.000804     0.001297     0.001049
   1971       28   0.000798     0.001407     0.001101
   1971       29   0.000793     0.001331     0.001061
   1971       30   0.000885     0.001400     0.001142
   1971       31   0.000916     0.001517     0.001216
   1971       32   0.000965     0.001644     0.001304
   1971       33   0.001030     0.001736     0.001383
   1971       34   0.001125     0.001870     0.001497
   1971       35   0.001096     0.002046     0.001572
   1971       36   0.001220     0.002167     0.001694
   1971       37   0.001332     0.002409     0.001872
   1971       38   0.001470     0.002553     0.002015
   1971       39   0.001482     0.002848     0.002170
   1971       40   0.001642     0.003118     0.002385
   1971       41   0.001742     0.003163     0.002456
   1971       42   0.001887     0.003449     0.002668
   1971       43   0.002131     0.003734     0.002932
   1971       44   0.002325     0.003917     0.003117
   1971       45   0.002457     0.004107     0.003266
   1971       46   0.002624     0.004540     0.003544
   1971       47   0.002831     0.004826     0.003755
   1971       48   0.003060     0.005166     0.003994
   1971       49   0.003411     0.005565     0.004346
   1971       50   0.003744     0.006348     0.004870
   1971       51   0.004116     0.006832     0.005312
   1971       52   0.004661     0.007475     0.005920
   1971       53   0.005028     0.008135     0.006424
   1971       54   0.005445     0.008780     0.006951
   1971       55   0.005684     0.009814     0.007565
   1971       56   0.006448     0.010821     0.008458
   1971       57   0.006888     0.012376     0.009417
   1971       58   0.007347     0.013360     0.010106
   1971       59   0.008127     0.015190     0.011363
   1971       60   0.009020     0.016455     0.012455
   1971       61   0.010257     0.018409     0.014042
   1971       62   0.011186     0.020441     0.015505
   1971       63   0.012665     0.022461     0.017243
   1971       64   0.014146     0.024570     0.019097
   1971       65   0.015598     0.027844     0.021417
   1971       66   0.017142     0.030803     0.023513
   1971       67   0.019657     0.034415     0.026588
   1971       68   0.022033     0.038004     0.029466
   1971       69   0.024119     0.042162     0.032470
   1971       70   0.026608     0.045949     0.035443
   1971       71   0.028962     0.050085     0.038552
   1971       72   0.033932     0.056100     0.043946
   1971       73   0.040650     0.063065     0.050610
   1971       74   0.043880     0.069479     0.055123
   1971       75   0.050499     0.077980     0.062423
   1971       76   0.056292     0.085026     0.068543
   1971       77   0.063847     0.093866     0.076406
   1971       78   0.070458     0.103692     0.084029
   1971       79   0.081271     0.115037     0.094833
   1971       80   0.089392     0.124825     0.103297
   1971       81   0.103216     0.138384     0.116678
   1971       82   0.110280     0.149922     0.125008
   1971       83   0.125805     0.164316     0.139634
   1971       84   0.141279     0.182981     0.155599
   1971       85   0.150141     0.189370     0.163102
   1971       86   0.170352     0.216322     0.185001
   1971       87   0.186368     0.238897     0.202371
   1971       88   0.202214     0.253382     0.217163
   1971       89   0.222804     0.268937     0.235755
   1971       90   0.243783     0.293077     0.256995
   1971       91   0.268680     0.301054     0.277147
   1971       92   0.300873     0.357340     0.315072
   1971       93   0.309530     0.336901     0.316185
   1971       94   0.334566     0.353247     0.338916
   1971       95   0.355048     0.413219     0.368333
   1971       96   0.381909     0.466362     0.400972
   1971       97   0.403395     0.384594     0.399130
   1971       98   0.411311     0.508184     0.431747
   1971       99   0.515228     0.350325     0.479023
   1971      100   0.374778     0.543737     0.417465
   1971      101   0.464845     0.216641     0.399439
   1971      102   0.524457     0.372636     0.479368
   1971      103   0.471468     0.451471     0.466696
   1971      104   0.792420     0.214792     0.547099
   1971      105   0.354721     0.463067     0.401731
   1971      106   1.773606     0.000000     1.507881
   1971      107   0.549739     0.000000     0.431167
   1971      108   0.000000     0.000000     0.000000
   1971      109          .            .            .
   1971      110+         .            .            .
   1972        0   0.010258     0.013458     0.011906
   1972        1   0.001485     0.001632     0.001561
   1972        2   0.000830     0.001144     0.000991
   1972        3   0.000636     0.000922     0.000783
   1972        4   0.000522     0.000804     0.000666
   1972        5   0.000431     0.000719     0.000578
   1972        6   0.000396     0.000631     0.000516
   1972        7   0.000323     0.000531     0.000430
   1972        8   0.000274     0.000460     0.000369
   1972        9   0.000251     0.000380     0.000317
   1972       10   0.000217     0.000322     0.000271
   1972       11   0.000198     0.000353     0.000278
   1972       12   0.000229     0.000338     0.000285
   1972       13   0.000228     0.000390     0.000311
   1972       14   0.000240     0.000449     0.000346
   1972       15   0.000255     0.000518     0.000389
   1972       16   0.000332     0.001064     0.000704
   1972       17   0.000396     0.001210     0.000809
   1972       18   0.000446     0.001158     0.000806
   1972       19   0.000516     0.001224     0.000872
   1972       20   0.000555     0.001268     0.000913
   1972       21   0.000604     0.001255     0.000931
   1972       22   0.000616     0.001226     0.000921
   1972       23   0.000672     0.001240     0.000956
   1972       24   0.000676     0.001222     0.000949
   1972       25   0.000733     0.001261     0.000997
   1972       26   0.000743     0.001366     0.001054
   1972       27   0.000765     0.001358     0.001060
   1972       28   0.000761     0.001369     0.001063
   1972       29   0.000802     0.001377     0.001088
   1972       30   0.000866     0.001403     0.001134
   1972       31   0.000898     0.001451     0.001174
   1972       32   0.000939     0.001509     0.001223
   1972       33   0.000963     0.001646     0.001304
   1972       34   0.001015     0.001728     0.001371
   1972       35   0.001097     0.002003     0.001550
   1972       36   0.001159     0.002065     0.001613
   1972       37   0.001240     0.002181     0.001711
   1972       38   0.001335     0.002401     0.001869
   1972       39   0.001565     0.002669     0.002120
   1972       40   0.001621     0.002948     0.002289
   1972       41   0.001697     0.003241     0.002474
   1972       42   0.001843     0.003482     0.002666
   1972       43   0.001901     0.003898     0.002899
   1972       44   0.002128     0.003888     0.003007
   1972       45   0.002381     0.004192     0.003281
   1972       46   0.002597     0.004409     0.003484
   1972       47   0.002942     0.004896     0.003879
   1972       48   0.003144     0.005218     0.004103
   1972       49   0.003315     0.005476     0.004272
   1972       50   0.003747     0.006154     0.004790
   1972       51   0.003830     0.006701     0.005069
   1972       52   0.004345     0.007148     0.005577
   1972       53   0.004700     0.008011     0.006178
   1972       54   0.005108     0.008808     0.006766
   1972       55   0.005411     0.009453     0.007232
   1972       56   0.005939     0.010647     0.008078
   1972       57   0.006906     0.011543     0.009031
   1972       58   0.007313     0.012932     0.009893
   1972       59   0.008051     0.014367     0.010938
   1972       60   0.008379     0.015509     0.011634
   1972       61   0.009682     0.017511     0.013282
   1972       62   0.010671     0.019329     0.014670
   1972       63   0.012102     0.022109     0.016749
   1972       64   0.013648     0.023774     0.018353
   1972       65   0.015110     0.026783     0.020616
   1972       66   0.016451     0.029133     0.022433
   1972       67   0.018208     0.033104     0.025101
   1972       68   0.020604     0.036654     0.028077
   1972       69   0.023103     0.039414     0.030626
   1972       70   0.026446     0.044305     0.034630
   1972       71   0.028846     0.049939     0.038382
   1972       72   0.032733     0.054331     0.042428
   1972       73   0.036390     0.059617     0.046749
   1972       74   0.042709     0.067464     0.053556
   1972       75   0.046634     0.072185     0.057687
   1972       76   0.056222     0.083945     0.068057
   1972       77   0.060463     0.091421     0.073440
   1972       78   0.069340     0.100501     0.082146
   1972       79   0.077730     0.111354     0.091207
   1972       80   0.087442     0.121952     0.100999
   1972       81   0.095567     0.130742     0.109075
   1972       82   0.104219     0.145622     0.119704
   1972       83   0.120717     0.161148     0.135357
   1972       84   0.133512     0.177320     0.148827
   1972       85   0.151068     0.196768     0.166325
   1972       86   0.157356     0.201455     0.171497
   1972       87   0.183090     0.226585     0.196543
   1972       88   0.204850     0.254259     0.219382
   1972       89   0.218245     0.262363     0.230734
   1972       90   0.241477     0.280598     0.252090
   1972       91   0.266972     0.304362     0.276719
   1972       92   0.290333     0.327151     0.299655
   1972       93   0.314258     0.370150     0.327921
   1972       94   0.333351     0.344285     0.335956
   1972       95   0.355546     0.396741     0.364903
   1972       96   0.386501     0.390585     0.387404
   1972       97   0.388977     0.431882     0.398488
   1972       98   0.417308     0.463814     0.427370
   1972       99   0.470007     0.362838     0.446354
   1972      100   0.392980     0.537340     0.425279
   1972      101   0.401853     0.339214     0.386657
   1972      102   0.421573     0.315361     0.387709
   1972      103   0.169256     0.389528     0.235997
   1972      104   0.450376     0.446574     0.449525
   1972      105   0.711875     0.708588     0.710227
   1972      106   0.000000     1.507979     0.711404
   1972      107   0.000000     0.000000     0.000000
   1972      108   0.000000     3.000000     0.549956
   1972      109   0.000000            .     0.000000
   1972      110+         .            .            .
   1973        0   0.009963     0.012910     0.011479
   1973        1   0.001443     0.001730     0.001591
   1973        2   0.000831     0.001074     0.000956
   1973        3   0.000626     0.000931     0.000783
   1973        4   0.000452     0.000769     0.000615
   1973        5   0.000425     0.000654     0.000542
   1973        6   0.000407     0.000606     0.000509
   1973        7   0.000327     0.000519     0.000426
   1973        8   0.000244     0.000454     0.000351
   1973        9   0.000240     0.000355     0.000299
   1973       10   0.000222     0.000306     0.000265
   1973       11   0.000210     0.000339     0.000276
   1973       12   0.000177     0.000339     0.000260
   1973       13   0.000254     0.000360     0.000308
   1973       14   0.000241     0.000374     0.000309
   1973       15   0.000286     0.000545     0.000418
   1973       16   0.000336     0.000992     0.000669
   1973       17   0.000383     0.001289     0.000843
   1973       18   0.000426     0.001089     0.000762
   1973       19   0.000489     0.001141     0.000818
   1973       20   0.000534     0.001235     0.000886
   1973       21   0.000582     0.001222     0.000903
   1973       22   0.000601     0.001202     0.000902
   1973       23   0.000663     0.001170     0.000917
   1973       24   0.000685     0.001179     0.000932
   1973       25   0.000638     0.001154     0.000897
   1973       26   0.000655     0.001154     0.000905
   1973       27   0.000704     0.001177     0.000941
   1973       28   0.000757     0.001320     0.001038
   1973       29   0.000806     0.001235     0.001019
   1973       30   0.000803     0.001288     0.001045
   1973       31   0.000852     0.001393     0.001122
   1973       32   0.000913     0.001415     0.001164
   1973       33   0.000902     0.001574     0.001237
   1973       34   0.001006     0.001693     0.001349
   1973       35   0.001052     0.001844     0.001448
   1973       36   0.001128     0.001907     0.001517
   1973       37   0.001232     0.002225     0.001730
   1973       38   0.001248     0.002384     0.001817
   1973       39   0.001403     0.002713     0.002060
   1973       40   0.001534     0.002905     0.002223
   1973       41   0.001636     0.003190     0.002417
   1973       42   0.001830     0.003378     0.002609
   1973       43   0.001932     0.003606     0.002771
   1973       44   0.002160     0.003826     0.002992
   1973       45   0.002394     0.004239     0.003314
   1973       46   0.002524     0.004328     0.003418
   1973       47   0.002740     0.004674     0.003686
   1973       48   0.002973     0.005009     0.003948
   1973       49   0.003229     0.005559     0.004305
   1973       50   0.003644     0.006169     0.004761
   1973       51   0.003938     0.006617     0.005097
   1973       52   0.004280     0.007260     0.005564
   1973       53   0.004725     0.007622     0.005996
   1973       54   0.004812     0.008481     0.006446
   1973       55   0.005339     0.009119     0.007028
   1973       56   0.005945     0.010325     0.007913
   1973       57   0.006412     0.011462     0.008700
   1973       58   0.007164     0.012311     0.009513
   1973       59   0.007520     0.013818     0.010398
   1973       60   0.008381     0.014886     0.011341
   1973       61   0.009339     0.017014     0.012828
   1973       62   0.010257     0.018632     0.014087
   1973       63   0.011647     0.020917     0.015903
   1973       64   0.013046     0.023819     0.018018
   1973       65   0.014555     0.025934     0.019808
   1973       66   0.016002     0.029430     0.022279
   1973       67   0.018103     0.031786     0.024498
   1973       68   0.019591     0.035951     0.027091
   1973       69   0.022821     0.039321     0.030425
   1973       70   0.025620     0.044487     0.034228
   1973       71   0.028906     0.048636     0.037840
   1973       72   0.031804     0.053634     0.041551
   1973       73   0.036386     0.058859     0.046345
   1973       74   0.042189     0.064898     0.052167
   1973       75   0.047979     0.075632     0.059902
   1973       76   0.052606     0.082456     0.065294
   1973       77   0.063246     0.091915     0.075257
   1973       78   0.069605     0.101877     0.082879
   1973       79   0.078188     0.113217     0.092295
   1973       80   0.088928     0.123410     0.102492
   1973       81   0.101851     0.138329     0.115854
   1973       82   0.112013     0.146334     0.124884
   1973       83   0.126276     0.165659     0.140630
   1973       84   0.138999     0.180966     0.153782
   1973       85   0.153741     0.193545     0.167263
   1973       86   0.175108     0.224827     0.191188
   1973       87   0.180622     0.221763     0.193387
   1973       88   0.213354     0.257204     0.226483
   1973       89   0.239067     0.274388     0.249146
   1973       90   0.253415     0.302219     0.266799
   1973       91   0.282350     0.326315     0.293883
   1973       92   0.310313     0.348674     0.319984
   1973       93   0.323659     0.376380     0.336568
   1973       94   0.377552     0.404152     0.383861
   1973       95   0.366042     0.447764     0.384803
